stat_id;date;value;
BALANCE_2600643105;06.09.2018;195537.0;
BALANCE_2600643105;07.09.2018;195737.0;
BALANCE_2600643105;08.09.2018;195737.0;
BALANCE_2600643105;09.09.2018;195737.0;
BALANCE_2600643105;10.09.2018;196893.0;
BALANCE_2600643105;11.09.2018;197393.0;
BALANCE_2600643105;12.09.2018;197593.0;
BALANCE_2600643105;13.09.2018;199093.0;
BALANCE_2600643105;14.09.2018;199093.0;
BALANCE_2600643105;15.09.2018;199093.0;
BALANCE_2600643105;16.09.2018;199293.0;
BALANCE_2600643105;17.09.2018;200226.0;
BALANCE_2600643105;18.09.2018;200836.0;
BALANCE_2600643105;19.09.2018;201536.0;
BALANCE_2600643105;20.09.2018;202486.0;
BALANCE_2600643105;21.09.2018;203607.0;
BALANCE_2600643105;22.09.2018;203607.0;
BALANCE_2600643105;23.09.2018;203607.0;
BALANCE_2600643105;24.09.2018;205207.0;
BALANCE_2600643105;25.09.2018;205707.0;
BALANCE_2600643105;26.09.2018;206007.0;
BALANCE_2600643105;27.09.2018;206907.0;
BALANCE_2600643105;28.09.2018;206907.0;
BALANCE_2600643105;29.09.2018;207107.0;
BALANCE_2600643105;30.09.2018;207107.0;
BALANCE_2600643105;01.10.2018;209429.0;
BALANCE_2600643105;02.10.2018;209929.0;
BALANCE_2600643105;03.10.2018;211129.0;
BALANCE_2600643105;04.10.2018;211529.0;
BALANCE_2600643105;05.10.2018;211529.0;
BALANCE_2600643105;06.10.2018;211529.0;
BALANCE_2600643105;07.10.2018;211529.0;
BALANCE_2600643105;08.10.2018;212484.0;
BALANCE_2600643105;09.10.2018;213484.0;
BALANCE_2600643105;10.10.2018;215984.0;
BALANCE_2600643105;11.10.2018;217984.0;
BALANCE_2600643105;12.10.2018;218987.0;
BALANCE_2600643105;13.10.2018;218987.0;
BALANCE_2600643105;14.10.2018;218987.0;
BALANCE_2600643105;15.10.2018;220786.0;
BALANCE_2600643105;16.10.2018;222086.0;
BALANCE_2600643105;17.10.2018;222342.0;
BALANCE_2600643105;18.10.2018;223298.0;
BALANCE_2600643105;19.10.2018;223498.0;
BALANCE_2600643105;20.10.2018;223498.0;
BALANCE_2600643105;21.10.2018;223498.0;
BALANCE_2600643105;22.10.2018;225420.0;
BALANCE_2600643105;23.10.2018;226520.0;
BALANCE_2600643105;24.10.2018;227020.0;
BALANCE_2600643105;25.10.2018;227353.0;
BALANCE_2600643105;26.10.2018;228153.0;
BALANCE_2600643105;27.10.2018;228153.0;
BALANCE_2600643105;28.10.2018;228153.0;
BALANCE_2600643105;29.10.2018;228954.0;
BALANCE_2600643105;30.10.2018;238110.0;
BALANCE_2600643105;31.10.2018;239734.0;
BALANCE_2600643105;01.11.2018;239734.0;
BALANCE_2600643105;02.11.2018;240134.0;
BALANCE_2600643105;03.11.2018;240134.0;
BALANCE_2600643105;04.11.2018;240534.0;
BALANCE_2600643105;05.11.2018;242178.0;
BALANCE_2600643105;06.11.2018;242578.0;
BALANCE_2600643105;07.11.2018;243111.0;
BALANCE_2600643105;08.11.2018;244013.0;
BALANCE_2600643105;09.11.2018;244414.0;
BALANCE_2600643105;10.11.2018;244414.0;
BALANCE_2600643105;11.11.2018;245170.0;
BALANCE_2600643105;12.11.2018;246738.0;
BALANCE_2600643105;13.11.2018;247338.0;
BALANCE_2600643105;14.11.2018;248850.0;
BALANCE_2600643105;15.11.2018;251550.0;
BALANCE_2600643105;16.11.2018;253205.0;
BALANCE_2600643105;17.11.2018;253205.0;
BALANCE_2600643105;18.11.2018;253205.0;
BALANCE_2600643105;19.11.2018;254705.0;
BALANCE_2600643105;20.11.2018;255894.0;
BALANCE_2600643105;21.11.2018;256194.0;
BALANCE_2600643105;22.11.2018;257594.0;
BALANCE_2600643105;23.11.2018;257794.0;
BALANCE_2600643105;24.11.2018;257794.0;
BALANCE_2600643105;25.11.2018;257794.0;
BALANCE_2600643105;26.11.2018;258494.0;
BALANCE_2600643105;27.11.2018;259195.0;
BALANCE_2600643105;28.11.2018;260217.0;
BALANCE_2600643105;29.11.2018;261067.0;
BALANCE_2600643105;30.11.2018;262022.0;
BALANCE_2600643105;01.12.2018;262022.0;
BALANCE_2600643105;02.12.2018;262445.0;
BALANCE_2600643105;07.12.2018;268710.0;
BALANCE_2600643105;08.12.2018;268911.0;
BALANCE_2600643105;09.12.2018;269411.0;
BALANCE_2600643105;10.12.2018;270811.0;
BALANCE_2600643105;11.12.2018;271011.0;
BALANCE_2600643105;12.12.2018;271511.0;
BALANCE_2600643105;13.12.2018;272135.0;
BALANCE_2600643105;14.12.2018;272535.0;
BALANCE_2600643105;15.12.2018;272535.0;
BALANCE_2600643105;16.12.2018;273035.0;
BALANCE_2600643105;17.12.2018;277777.0;
BALANCE_2600643105;18.12.2018;278649.0;
BALANCE_2600643105;19.12.2018;279049.0;
BALANCE_2600643105;20.12.2018;280599.0;
BALANCE_2600643105;21.12.2018;280999.0;
BALANCE_2600643105;22.12.2018;280999.0;
BALANCE_2600643105;23.12.2018;280999.0;
BALANCE_2600643105;24.12.2018;281199.0;
BALANCE_2600643105;25.12.2018;281199.0;
BALANCE_2600643105;26.12.2018;281199.0;
BALANCE_2600643105;27.12.2018;281199.0;
BALANCE_2600643105;28.12.2018;281499.0;
BALANCE_2600643105;29.12.2018;281499.0;
BALANCE_2600643105;30.12.2018;281699.0;
BALANCE_2600643105;31.12.2018;282099.0;
BALANCE_2600643105;01.01.2019;282811.0;
BALANCE_2600643105;02.01.2019;284844.0;
BALANCE_2600643105;03.01.2019;285044.0;
BALANCE_2600643105;04.01.2019;286344.0;
BALANCE_2600643105;05.01.2019;286544.0;
BALANCE_2600643105;06.01.2019;286544.0;
BALANCE_2600643105;07.01.2019;289944.0;
BALANCE_2600643105;08.01.2019;291200.0;
BALANCE_2600643105;09.01.2019;291500.0;
BALANCE_2600643105;10.01.2019;292350.0;
BALANCE_2600643105;11.01.2019;293350.0;
BALANCE_2600643105;13.01.2019;293350.0;
BALANCE_2600643105;14.01.2019;298750.0;
BALANCE_2600643105;15.01.2019;300251.0;
