stat_id;date;value;
PI_MEMBERS_NEZARAZENI;01.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;02.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;03.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;04.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;05.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;06.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;07.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;08.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;09.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;10.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;11.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;12.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;13.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;14.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;15.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;16.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;17.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;18.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;19.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;20.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;21.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;22.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;23.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;24.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;25.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;26.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;27.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;28.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;29.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;30.09.2018;1.0;
PI_MEMBERS_NEZARAZENI;01.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;02.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;03.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;04.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;05.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;06.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;07.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;08.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;09.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;10.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;11.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;12.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;13.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;14.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;15.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;16.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;17.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;18.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;19.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;20.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;21.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;22.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;23.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;24.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;25.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;26.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;27.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;28.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;29.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;30.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;31.10.2018;1.0;
PI_MEMBERS_NEZARAZENI;01.11.2018;1.0;
