stat_id;date;value;
BALANCE_2100643205;20.08.2018;58346.0;
BALANCE_2100643205;21.08.2018;58346.0;
BALANCE_2100643205;22.08.2018;58346.0;
BALANCE_2100643205;23.08.2018;58346.0;
BALANCE_2100643205;24.08.2018;58346.0;
BALANCE_2100643205;25.08.2018;58346.0;
BALANCE_2100643205;26.08.2018;58346.0;
BALANCE_2100643205;27.08.2018;58346.0;
BALANCE_2100643205;28.08.2018;58346.0;
BALANCE_2100643205;29.08.2018;58346.0;
BALANCE_2100643205;30.08.2018;58346.0;
BALANCE_2100643205;31.08.2018;58346.0;
BALANCE_2100643205;01.09.2018;58346.0;
BALANCE_2100643205;02.09.2018;58346.0;
BALANCE_2100643205;03.09.2018;58346.0;
BALANCE_2100643205;04.09.2018;58346.0;
BALANCE_2100643205;05.09.2018;58346.0;
BALANCE_2100643205;06.09.2018;58346.0;
BALANCE_2100643205;07.09.2018;58346.0;
BALANCE_2100643205;08.09.2018;58346.0;
BALANCE_2100643205;09.09.2018;58346.0;
BALANCE_2100643205;10.09.2018;58346.0;
BALANCE_2100643205;11.09.2018;58346.0;
BALANCE_2100643205;12.09.2018;68346.0;
BALANCE_2100643205;13.09.2018;7599.0;
BALANCE_2100643205;14.09.2018;7599.0;
BALANCE_2100643205;15.09.2018;7599.0;
BALANCE_2100643205;16.09.2018;7599.0;
BALANCE_2100643205;17.09.2018;7599.0;
BALANCE_2100643205;18.09.2018;7599.0;
BALANCE_2100643205;19.09.2018;7599.0;
BALANCE_2100643205;20.09.2018;7599.0;
BALANCE_2100643205;21.09.2018;7599.0;
BALANCE_2100643205;22.09.2018;7599.0;
BALANCE_2100643205;23.09.2018;7599.0;
BALANCE_2100643205;24.09.2018;7599.0;
BALANCE_2100643205;25.09.2018;7599.0;
BALANCE_2100643205;26.09.2018;7599.0;
BALANCE_2100643205;27.09.2018;7599.0;
BALANCE_2100643205;28.09.2018;7599.0;
BALANCE_2100643205;29.09.2018;7599.0;
BALANCE_2100643205;30.09.2018;7599.0;
BALANCE_2100643205;01.10.2018;7599.0;
BALANCE_2100643205;02.10.2018;7599.0;
BALANCE_2100643205;03.10.2018;7599.0;
BALANCE_2100643205;04.10.2018;7599.0;
BALANCE_2100643205;05.10.2018;7599.0;
BALANCE_2100643205;06.10.2018;7599.0;
BALANCE_2100643205;07.10.2018;7599.0;
BALANCE_2100643205;08.10.2018;7599.0;
BALANCE_2100643205;09.10.2018;7599.0;
BALANCE_2100643205;10.10.2018;7599.0;
BALANCE_2100643205;11.10.2018;7599.0;
BALANCE_2100643205;12.10.2018;4156.0;
BALANCE_2100643205;13.10.2018;4156.0;
BALANCE_2100643205;14.10.2018;4156.0;
BALANCE_2100643205;15.10.2018;4156.0;
BALANCE_2100643205;16.10.2018;4156.0;
BALANCE_2100643205;17.10.2018;4156.0;
BALANCE_2100643205;18.10.2018;84556.0;
BALANCE_2100643205;19.10.2018;84556.0;
BALANCE_2100643205;20.10.2018;84556.0;
BALANCE_2100643205;21.10.2018;84556.0;
BALANCE_2100643205;22.10.2018;84556.0;
BALANCE_2100643205;23.10.2018;84556.0;
