stat_id;date;value;
BALANCE_2301549995;20.12.2018;100.0;
BALANCE_2301549995;21.12.2018;100.0;
BALANCE_2301549995;22.12.2018;100.0;
BALANCE_2301549995;23.12.2018;100.0;
BALANCE_2301549995;24.12.2018;100.0;
BALANCE_2301549995;25.12.2018;100.0;
BALANCE_2301549995;26.12.2018;100.0;
BALANCE_2301549995;27.12.2018;100.0;
BALANCE_2301549995;28.12.2018;100.0;
BALANCE_2301549995;29.12.2018;100.0;
BALANCE_2301549995;30.12.2018;100.0;
BALANCE_2301549995;31.12.2018;100.0;
BALANCE_2301549995;01.01.2019;100.0;
BALANCE_2301549995;02.01.2019;100.0;
BALANCE_2301549995;03.01.2019;100.0;
BALANCE_2301549995;04.01.2019;100.0;
BALANCE_2301549995;05.01.2019;100.0;
BALANCE_2301549995;06.01.2019;100.0;
BALANCE_2301549995;07.01.2019;100.0;
BALANCE_2301549995;08.01.2019;100.0;
BALANCE_2301549995;09.01.2019;100.0;
BALANCE_2301549995;10.01.2019;100.0;
BALANCE_2301549995;11.01.2019;100.0;
BALANCE_2301549995;13.01.2019;100.0;
BALANCE_2301549995;14.01.2019;100.0;
BALANCE_2301549995;15.01.2019;100.0;
